quant,L1,L2,a1,a2,b1,b2
272,47.9163967327957,44.0811105748226,-1.96154333162801,3.02006782321096,3.79291250544942,3.31042059058739
273,47.9390703595654,44.1074085962078,-1.95527190392886,3.02738941992325,3.81210137332277,3.32629681297796
274,47.9616625473201,44.1326494548611,-1.94673271024182,3.0331594049019,3.83000533124624,3.34370532894182
275,47.9876728771306,44.1575523353744,-1.93661685972474,3.03982389313051,3.84526164621473,3.35844786065651
276,48.0108739977908,44.1813035613195,-1.92879521348226,3.04608413649687,3.85723411612927,3.37094309600781
277,48.0339990785973,44.2055024969552,-1.9201377222931,3.05169979578152,3.86662019794535,3.38257083720343
278,48.0559339290207,44.2300094781067,-1.90998188092295,3.05773812699928,3.87536571165248,3.38985336685194
279,48.081685645914,44.2548249999973,-1.90006424451722,3.06214233183461,3.88741818241098,3.39870927402544
280,48.1038075408443,44.2769521182409,-1.88965031772781,3.06722261531739,3.9008722263461,3.40513319572225
281,48.1299052078249,44.3004247230445,-1.88713117295369,3.07180051098248,3.91814283373151,3.41239430201667
282,48.1539170779882,44.3224151608309,-1.88111158749238,3.07560935786226,3.93465344178134,3.421020375206
283,48.1747458011857,44.3451714771329,-1.87195181881084,3.08025445136322,3.95263701498431,3.42960989803321
284,48.1969804414695,44.3689745246761,-1.86034954271458,3.0848646709406,3.96782524713184,3.43866862896103
285,48.2213349253269,44.3943305865716,-1.8475863793414,3.09042558271239,3.9764212624932,3.45162377789701
286,48.2450575540352,44.4180874549178,-1.83676912863616,3.09526358222456,3.98513007988239,3.46503667456527
287,48.2701385512572,44.4411988409327,-1.82537812517303,3.10024164877538,3.99395443911188,3.4794175976532
288,48.2916935481849,44.4634586563241,-1.81846159544933,3.10574225502164,4.00289717772027,3.49182902684146
289,48.3152270456332,44.4888625521178,-1.81214872271046,3.11146045909161,4.01146491071804,3.50267948542788
290,48.3375377402654,44.5118566501755,-1.80406323730048,3.11699448259345,4.02178803321084,3.51361417476386
291,48.3611576710221,44.5355323278908,-1.79741443068038,3.12262073074832,4.03676873485155,3.52207449323179
292,48.3846686511688,44.5595023703389,-1.79034334405215,3.12816248822295,4.05214066512807,3.5306370817239
293,48.4091561486261,44.5808688821052,-1.78177205428893,3.13437964024971,4.06610060689921,3.53936737506315
294,48.4334420651671,44.6072939100594,-1.77072682918653,3.14049114750287,4.07940301096759,3.55032947946705
295,48.4568022989015,44.6320547735113,-1.7598600803748,3.14688765049603,4.0976190372259,3.55938743109359
296,48.4809452547683,44.6533576185091,-1.75288515564193,3.15408202176615,4.10936297004996,3.5685837351989
297,48.5023205987615,44.6759013136562,-1.74452721799056,3.16081895629852,4.11793008635231,3.57971667690786
298,48.5245542312383,44.6979688050559,-1.73496429643083,3.16756474462099,4.12571252798972,3.5922056124474
299,48.5488704147843,44.7220347434297,-1.72403762288034,3.17402264493694,4.13688771061813,3.60377903598808
300,48.5697943599396,44.745587423478,-1.72101335133451,3.18093451362306,4.14638853178149,3.61705284500367
301,48.5925348697256,44.7685962809268,-1.71485948236944,3.18758890446663,4.15596359123478,3.63010364624662
302,48.6145499453986,44.7899483239748,-1.70651722929571,3.1944252236531,4.17009163358995,3.64459590631077
303,48.6351108097941,44.8124264997162,-1.6929955861999,3.20130883213393,4.18436603944454,3.6569775343083
304,48.6560310841183,44.8361140273969,-1.68042886355442,3.20679035606297,4.20035831491714,3.66899202466668
305,48.6784041870487,44.8585490125309,-1.6698675296839,3.21337035228664,4.21851596598278,3.68229436385903
306,48.6997954313334,44.8776229701375,-1.65977483747698,3.21836353357935,4.23400565798775,3.69700050512583
307,48.7185320694119,44.9040548088205,-1.65573449747414,3.22418345433739,4.24510729015095,3.71298485757221
308,48.7413595096789,44.9244895880679,-1.64982127383978,3.2296028325583,4.25727961123054,3.72751929965944
309,48.7648536365146,44.9477000019363,-1.64249181838713,3.23423258593608,4.26789366792433,3.74110243413008
310,48.7863100165455,44.9696092869031,-1.63390480176195,3.23983981584469,4.27890695467141,3.75057481154375
311,48.8057890959353,44.9905236424391,-1.62671846889845,3.24352340131434,4.29199283580506,3.76311881078
312,48.8300996652013,45.0141780724424,-1.62093278076958,3.24736287517818,4.30710684968048,3.77248057845021
313,48.8508190928533,45.0376499450424,-1.61472414258795,3.25155136433742,4.32266735103968,3.78568886207192
314,48.8729578408789,45.0576228224646,-1.60551412974361,3.25489404255651,4.33993536884174,3.79668478511807
315,48.8929794415792,45.0800292331134,-1.59574350195968,3.25890405455703,4.35857262844535,3.80897131507703
316,48.9153627082364,45.1007072118686,-1.58785689229746,3.2623225866889,4.37346429012757,3.82302675762169
317,48.9335446899313,45.1217471272244,-1.58036935172642,3.26412792143629,4.38740835026985,3.83783714514649
318,48.9511811348318,45.1431965637037,-1.57129510686349,3.26779248397135,4.39956636684296,3.85345218180992
319,48.9742188988797,45.1657656696249,-1.56128199913108,3.27141000594652,4.41300140212358,3.86989770283473
320,48.995417095385,45.1880799194569,-1.55529706246138,3.27438629207288,4.42635094353558,3.88439577377706
321,49.0171629369697,45.2074814332878,-1.55138301748292,3.27688086321831,4.43980058245896,3.89834839777723
322,49.0399119822893,45.2291972778395,-1.54491671493312,3.28110483921462,4.45698745570681,3.90768473033669
323,49.0578491050867,45.2507236776396,-1.53685641156088,3.28432216858817,4.47177561809652,3.91738979921972
324,49.0791051638361,45.2719050444176,-1.52516388968993,3.288543189996,4.48767002622523,3.9283568788844
325,49.1030059592627,45.293921627223,-1.51272066539238,3.29204577997905,4.50089274357095,3.93924524241032
326,49.123827444534,45.3161061275486,-1.50086065617354,3.29639097395723,4.51086523093272,3.95141440495514
327,49.14463310143,45.3389769256194,-1.49472967747427,3.30019121604561,4.52305277682072,3.9641104941045
328,49.1658474398968,45.3574704463486,-1.49119901494242,3.3044554561571,4.53502312326692,3.97945599671887
329,49.1861185952765,45.3764703021963,-1.48553856139566,3.31000053902736,4.54719053962008,3.99421258754014
330,49.2062467432067,45.3973100547029,-1.47834438500712,3.31425243789796,4.56182565355701,4.00877526927088
331,49.2286969640528,45.4175453351401,-1.47112789842702,3.3201691517557,4.5761181664229,4.02178086742496
332,49.2509696359009,45.4386757551196,-1.46638102172358,3.32555966723907,4.58991652054146,4.03418074853559
333,49.2700246799897,45.4579861374255,-1.46150611799217,3.33054153132854,4.60621854672576,4.04649002575017
334,49.2885856346305,45.4767526291561,-1.45495293303426,3.33642180183777,4.62251579444342,4.0570803804551
335,49.3068625817148,45.4989561766603,-1.44898740170918,3.34184786714997,4.63475423595032,4.06912317004226
336,49.3259923581513,45.5181666053878,-1.44503522164874,3.34759937994443,4.64510238523812,4.07979624670642
337,49.3462024724035,45.537556141353,-1.4403827563978,3.35198385071794,4.65559044083934,4.09200598115944
338,49.367810501534,45.5565798900651,-1.43461423245866,3.35772892142316,4.66585174813921,4.10480157487319
339,49.3893567455256,45.5786748025569,-1.4265109297828,3.36327403071146,4.67648374232985,4.12034819949394
340,49.4086549901011,45.6006730220092,-1.41813306627721,3.36905159697837,4.68668523611704,4.13491350965964
341,49.4257530845254,45.6208157141538,-1.40972395413685,3.37466040234152,4.69789731822667,4.14862417382536
342,49.4481095457926,45.6447864615347,-1.39769784383453,3.37966213251062,4.71145140251492,4.16240207537939
343,49.4679403015311,45.6637229190547,-1.38669945219638,3.38470586880985,4.72618078440852,4.17637028202118
344,49.4855035252165,45.6790598546282,-1.38332461540858,3.3893704080038,4.74159787273421,4.18960413007354
345,49.5033063941561,45.7004601142222,-1.37722189652345,3.39324673828195,4.75690168091578,4.20386538441702
346,49.5224233420601,45.7216929813992,-1.36942895914395,3.39775794541947,4.76797806908844,4.21630750344879
347,49.5428509414105,45.7398765703305,-1.360396908126,3.40277433529429,4.77967993425485,4.22971206821836
348,49.5603199292874,45.7597333491302,-1.35020325940927,3.40770382884581,4.79040677174003,4.24358785991854
349,49.5803597626351,45.7769749032013,-1.33799884520136,3.41332391074845,4.80114960493914,4.25766154863243
350,49.601010994221,45.7962350345915,-1.33061865245149,3.41721026285841,4.81350340912379,4.27199941645655
351,49.6202407599849,45.8168940560021,-1.3253038655203,3.42112306919046,4.82649642450297,4.28389825584809
352,49.6391725402183,45.8351843777087,-1.31789732338367,3.42506265907527,4.8391976063733,4.29777561829889
353,49.6582779853176,45.8515825079175,-1.3103653604063,3.4286593224675,4.85336433730046,4.30866952627023
354,49.6791039386241,45.8730113789263,-1.30090760741181,3.43102593767164,4.87031229456165,4.32260384061266
355,49.6978190653274,45.8942112839615,-1.28992052951471,3.43409149970608,4.88409981790283,4.33526970792548
356,49.7193692697033,45.9113885933596,-1.28403932111747,3.43704551351604,4.89793531146097,4.34811590376708
357,49.7399468088636,45.929192910979,-1.27948053283872,3.4395732055888,4.91066287710085,4.36179324130637
358,49.7625742634552,45.9471592244535,-1.27513156006309,3.44257467797792,4.9223885530705,4.37557717116756
359,49.7824215507109,45.9673021500747,-1.27085517981335,3.44517431317948,4.9346475260297,4.39284235473384
360,49.8005368117594,45.9851746228367,-1.26674059269949,3.44814538610072,4.94552115735629,4.40506664243348
361,49.8181888426677,46.0033506228541,-1.26121044221944,3.45068844563079,4.95808678409135,4.41746459795265
362,49.8376252308368,46.0239219817646,-1.25357359700345,3.45341867836863,4.972858822696,4.42941814401541
363,49.8593336157668,46.0467432903865,-1.24571792557349,3.45720049678755,4.98684355533619,4.44229911081095
364,49.879119740951,46.064357026914,-1.23877318926346,3.45986450959257,5.00227131504936,4.45187689846757
365,49.9002697523364,46.0803142299693,-1.22643561915075,3.46386370096458,5.01441565077172,4.46258217636375
366,49.9203835257792,46.1000424366079,-1.21606808178848,3.46707905078496,5.02559466267911,4.47432445305488
367,49.940130582435,46.1199785486808,-1.21309054682045,3.47129023752167,5.03363579810046,4.48767002622523
368,49.9600342613003,46.1381120968186,-1.20784106324617,3.47587406642118,5.04264710164761,4.50037730684894
369,49.9782262842965,46.1551613402459,-1.19720902189918,3.48132817349809,5.05260334134749,4.51338842228999
370,49.997751229144,46.1760060729723,-1.18463007240383,3.48472480580392,5.06314149401115,4.52581281282682
371,50.015275091323,46.196782011738,-1.17346530185358,3.49034273844441,5.07404074793343,4.5397174016832
372,50.0360922540136,46.2118971013915,-1.16592562598561,3.49615551018151,5.08498684350884,4.5503701715699
373,50.0533243115177,46.2292024840848,-1.16141054203617,3.50115924814992,5.09597215068891,4.56110882040066
374,50.0727791036784,46.2504255841504,-1.15526017850205,3.50608509118144,5.10775974091158,4.56955977390496
375,50.0912120283365,46.2697539113986,-1.14754557180756,3.51177019414656,5.12270488458473,4.57796194672886
376,50.111044106527,46.2895357081925,-1.13918920573313,3.516467922679,5.13433846149469,4.58902033045998
377,50.130828122158,46.3064275587169,-1.130621567076,3.5220701130908,5.14505463367457,4.59878817870165
378,50.1503956734534,46.3254068778244,-1.12048632959871,3.52805532498884,5.15285824352041,4.60626450111923
379,50.1668431389953,46.3454278438493,-1.11375820864877,3.53294255892572,5.16281966306578,4.61760135497977
380,50.1863993161273,46.3617876267987,-1.10851668202799,3.5380076942477,5.17249354997249,4.62693208837506
381,50.2068365031686,46.3784133553746,-1.10439796196208,3.54294523218385,5.1807636421177,4.63973181445982
382,50.2243361349194,46.3980696608864,-1.1013305033224,3.54736685526974,5.19227339024044,4.65129577929589
383,50.2450982605694,46.416438172544,-1.09798778578098,3.55285516890652,5.20126565567207,4.66573150760252
384,50.265798013,46.4346555754475,-1.09452779917668,3.55803140048602,5.21107139121031,4.67810890035458
385,50.283896765421,46.4512697776688,-1.09095227933431,3.56379593006856,5.22276213449013,4.68730535314261
386,50.3025503952923,46.4729203351532,-1.0873458729822,3.56907968119269,5.23526256008178,4.69870659137697
387,50.3205581091676,46.490579606439,-1.0807301367417,3.57439479400717,5.24842536249699,4.71014074974421
388,50.3384040769267,46.507441672592,-1.07412541685026,3.57976062999399,5.2608117506127,4.72075672986867
389,50.3582633478585,46.5253087323465,-1.07019020390375,3.584517774678,5.27308930898121,4.73221185799322
390,50.3790418541953,46.5401163563587,-1.06398991853585,3.59000700535239,5.28364484010502,4.74378059020337
391,50.3953038296002,46.557500167244,-1.05076706765489,3.59374645881577,5.2930764610466,4.75317304765146
392,50.4161767822562,46.5762899520472,-1.0440925261021,3.59866173186135,5.30469199768733,4.76588988329074
393,50.4334007510465,46.5915676902056,-1.04131214158895,3.60392154397116,5.31382124723383,4.77865052433146
394,50.4513278716342,46.6078182289603,-1.03726405041088,3.60789834298886,5.32297702739044,4.7889338010257
395,50.4707707346797,46.6276983406873,-1.02512656217026,3.6129274133051,5.33431891706813,4.79966326799137
396,50.490549897879,46.6452318052493,-1.0085128099645,3.61623815250473,5.34505805495134,4.810580292869
397,50.5095638882225,46.6603416073731,-0.999095397998417,3.61922171641599,5.35611530005992,4.82204926902667
398,50.5290376943399,46.6774053385046,-0.993442400451128,3.62266919065252,5.36749844603945,4.83347813318414
399,50.547264182222,46.6938877866752,-0.987049682603769,3.62650319999291,5.38356899433329,4.84277230784158
400,50.5633753257111,46.711080369457,-0.979969805535343,3.63016754569667,5.39589153842598,4.85505911554927
401,50.5825637421291,46.728003680801,-0.971253620570656,3.63210654200546,5.4068447653983,4.86522332447823
402,50.6004465175577,46.7492131399599,-0.962585970509355,3.63601658164286,5.41788753095398,4.87697244555514
403,50.6152257073884,46.7647621484335,-0.955024112345326,3.63968268108594,5.42943523472568,4.88968184772662
404,50.6362447009767,46.7847034813176,-0.949998205977853,3.64318816982673,5.441539450591,4.90234915990122
405,50.654846045017,46.8004573516276,-0.944158346098845,3.64553506966747,5.4527950947102,4.91467083718997
406,50.672383792622,46.8179569562141,-0.936768125190719,3.64862853138609,5.46257487745301,4.92716236732079
407,50.6880724194717,46.8341067770414,-0.928669573113605,3.65315058406984,5.47359328667609,4.93719542337916
408,50.7057317916301,46.8514413407494,-0.925132214674051,3.65659602299678,5.48661216173141,4.94746247216236
409,50.7242962571272,46.8676327929763,-0.922596037087164,3.65995748553721,5.5003175734407,4.95882112806025
410,50.7437577798936,46.8821242821351,-0.920493785838056,3.66457500299183,5.51501687693559,4.97086942106819
411,50.7621658434926,46.9007795435365,-0.917404743513373,3.66834143603079,5.52681334145013,4.98319153577995
412,50.7805005962586,46.9183557322609,-0.914678325688145,3.67222482368779,5.53899532543332,4.9954995904689
413,50.7984312214921,46.9359903579346,-0.911084086740954,3.67626994994652,5.54832340830698,5.00809115426495
414,50.8184607575193,46.9540238565575,-0.906616251694692,3.68073796898183,5.55921371678154,5.02087381743701
415,50.8363055117955,46.973773791252,-0.900525297008403,3.68477055153316,5.56724393829848,5.0318795141503
416,50.8542418098958,46.9856205029963,-0.896875389788388,3.68984794525085,5.57928695847096,5.04589309715908
417,50.8716428361385,47.0033771747136,-0.891824748925019,3.69422873068187,5.58841467477145,5.05760479969624
418,50.8933024894989,47.0220096030033,-0.882444342097555,3.6984493975486,5.599657870814,5.0675179938555
419,50.9117718620097,47.0402059347502,-0.871676521080667,3.70401212018046,5.6119588104575,5.08055173416688
420,50.9303731875,47.0542574854265,-0.870404009082115,3.70882816254317,5.62196027613251,5.09286564147649
421,50.9478443695121,47.0739463589504,-0.869022443174272,3.71345727662042,5.63336368162386,5.10206486126781
422,50.9660450395125,47.0906344031409,-0.86567545877847,3.71854990232756,5.64609394243485,5.11503022493036
